tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
cromwell	This study	Aniakchak	NA02-11Fb	NA02-11F	NA02-11Fb		NA02-11Fb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:10:07:16:00.00	69.3		g	-82.4	1.365e-07	29	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.330e+02
cromwell	This study	Aniakchak	NA02-11Fb	NA02-11F	NA02-11Fb		NA02-11Fb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:10:09:23:00.00	66.3		g	-49.5	2.408e-08	30	3	u	2.730e+02	SAN	0	0	0	0	8.330e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:04:09:11:00.00	174.2		g	60.8	3.110e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:04:12:02:00.00	175.4		g	60.7	3.043e-07	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:04:14:28:00.00	172.6		g	60.4	3.003e-07	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:04:17:06:00.00	175.8		g	58.6	2.669e-07	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:05:09:56:00.00	175.5		g	59.8	2.720e-07	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:05:12:19:00.00	175.2		g	60.2	2.094e-07	6	3	u	2.730e+02	SAN	0	0	0	0	5.730e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:05:14:32:00.00	177.2		g	59.5	2.034e-07	7	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:05:16:40:00.00	177.9		g	56.0	1.715e-07	8	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:05:19:06:00.00	178.0		g	52.1	1.401e-07	9	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.230e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.1	2019:01:06:09:43:00.00	175.9		g	56.5	1.567e-07	10	3	u	2.730e+02	SAN	0	0	0	0	6.230e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:06:11:50:00.00	176.7		g	58.6	1.488e-07	11	3	u	2.730e+02	SAN	0	0	0	0	6.730e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:06:14:01:00.00	177.3		g	53.5	1.300e-07	12	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:06:16:15:00.00	177.3		g	49.3	1.164e-07	13	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:07:09:17:00.00	177.1		g	43.6	9.735e-08	14	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.030e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:11:30:00.00	177.4		g	56.4	1.282e-07	15	3	u	2.730e+02	SAN	0	0	0	0	7.030e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:07:13:45:00.00	178.6		g	57.4	1.296e-07	16	3	u	2.730e+02	SAN	0	0	0	0	7.330e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:07:16:12:00.00	178.3		g	41.7	8.959e-08	17	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:07:18:20:00.00	179.4		g	23.8	6.795e-08	18	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:07:20:49:00.00	176.0		g	-29.9	6.130e-08	19	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.630e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:08:07:44:00.00	179.5		g	54.1	8.228e-08	20	3	u	2.730e+02	SAN	0	0	0	0	7.630e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:08:10:07:00.00	178.9		g	54.4	7.266e-08	21	3	u	2.730e+02	SAN	0	0	0	0	7.830e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:08:12:13:00.00	183.6		g	-59.9	7.197e-08	22	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:08:14:34:00.00	183.3		g	-71.7	1.066e-07	23	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:08:17:02:00.00	167.4		g	-77.2	1.364e-07	24	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.030e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:DE-VM:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	2.3	2019:01:09:09:58:00.00	180.4	average of multiple measurements	g	49.7	3.906e-08	25	2.0	u	2.730e+02	SAN	0	0	0	0	8.030e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.3	2019:01:09:13:02:00.00	190.6		g	55.6	3.663e-08	26	3	u	2.730e+02	SAN	0	0	0	0	8.180e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:09:15:08:00.00	188.1		g	-77.5	1.233e-07	27	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:17:10:00.00	177.4		g	-81.9	1.518e-07	28	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.180e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:10:07:16:00.00	190.2		g	-84.3	1.844e-07	29	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.330e+02
cromwell	This study	Aniakchak	NA02-11Fc	NA02-11F	NA02-11Fc		NA02-11Fc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:10:09:24:00.00	182.1		g	33.8	1.893e-08	30	3	u	2.730e+02	SAN	0	0	0	0	8.330e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:09:12:00.00	162.7		g	15.2	2.307e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:04:12:02:00.00	165.3		g	15.8	2.252e-07	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:04:14:30:00.00	165.5		g	15.2	2.236e-07	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:04:17:06:00.00	166.2		g	13.0	2.044e-07	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:05:09:56:00.00	165.1		g	15.1	2.036e-07	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:05:12:20:00.00	165.8		g	15.9	1.565e-07	6	3	u	2.730e+02	SAN	0	0	0	0	5.730e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:05:14:32:00.00	165.5		g	14.3	1.549e-07	7	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:05:16:40:00.00	164.3		g	8.4	1.402e-07	8	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:05:19:06:00.00	165.1		g	2.9	1.204e-07	9	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.230e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:06:09:43:00.00	163.8		g	11.4	1.202e-07	10	3	u	2.730e+02	SAN	0	0	0	0	6.230e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:06:11:50:00.00	164.8		g	13.7	1.131e-07	11	3	u	2.730e+02	SAN	0	0	0	0	6.730e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:06:14:01:00.00	166.0		g	4.9	1.103e-07	12	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:06:16:16:00.00	166.4		g	-0.3	1.067e-07	13	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:07:09:17:00.00	167.3		g	-8.3	1.031e-07	14	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.030e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:07:11:30:00.00	165.7		g	9.2	1.013e-07	15	3	u	2.730e+02	SAN	0	0	0	0	7.030e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:07:13:45:00.00	165.0		g	12.1	9.611e-08	16	3	u	2.730e+02	SAN	0	0	0	0	7.330e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:07:16:12:00.00	166.0		g	-10.8	9.466e-08	17	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:07:18:21:00.00	168.1		g	-23.2	9.746e-08	18	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:07:20:49:00.00	167.5		g	-42.8	1.012e-07	19	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.630e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:08:07:44:00.00	166.9		g	1.8	6.967e-08	20	3	u	2.730e+02	SAN	0	0	0	0	7.630e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:08:10:07:00.00	164.6		g	7.9	5.537e-08	21	3	u	2.730e+02	SAN	0	0	0	0	7.830e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:08:12:13:00.00	165.6		g	-50.7	8.473e-08	22	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:08:14:34:00.00	164.6		g	-63.6	1.005e-07	23	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:08:17:02:00.00	169.2		g	-71.3	1.148e-07	24	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.030e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.3	2019:01:09:09:59:00.00	157.2		g	-12.7	3.691e-08	25	3	u	2.730e+02	SAN	0	0	0	0	8.030e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:09:13:02:00.00	163.4		g	-1.5	2.629e-08	26	3	u	2.730e+02	SAN	0	0	0	0	8.180e+02
cromwell	This study	Aniakchak	NA02-11Fd	NA02-11F	NA02-11Fd		NA02-11Fd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:15:08:00.00	171.4		g	-72.0	9.176e-08	27	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
