tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
cromwell	This study		0.5	62.3	-36.8	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.579e-08	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI15	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	53	pmagpy-4.2.17	NA02-11Fb	u	2019-01-07T13:44:00Z	0	0.0	0.0	0.0	15	733.0
cromwell	This study		0.4	64.4	-51.9	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.11e-07	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI16	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	54	pmagpy-4.2.17	NA02-11Fb	u	2019-01-07T16:12:00Z	0	3e-05	0.0	-90.0	16	673.0
cromwell	This study		0.4	64.6	-57.4	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.197e-07	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI17	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	55	pmagpy-4.2.17	NA02-11Fb	u	2019-01-07T18:20:00Z	0	3e-05	0.0	-90.0	17	733.0
cromwell	This study		0.3	64.6	-65.5	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.267e-07	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI18	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	56	pmagpy-4.2.17	NA02-11Fb	u	2019-01-07T20:49:00Z	0	3e-05	0.0	-90.0	18	763.0
cromwell	This study		0.6	61.7	-42.8	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.782999999999999e-08	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI19	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	57	pmagpy-4.2.17	NA02-11Fb	u	2019-01-08T07:44:00Z	0	0.0	0.0	0.0	19	763.0
cromwell	This study		0.6	65.0	-39.5	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.143e-08	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI20	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	58	pmagpy-4.2.17	NA02-11Fb	u	2019-01-08T10:06:00Z	0	0.0	0.0	0.0	20	783.0
cromwell	This study		0.3	64.3	-71.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.104e-07	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI21	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	59	pmagpy-4.2.17	NA02-11Fb	u	2019-01-08T12:12:00Z	0	3e-05	0.0	-90.0	21	733.0
cromwell	This study		0.3	65.8	-74.8	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.291e-07	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI22	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	60	pmagpy-4.2.17	NA02-11Fb	u	2019-01-08T14:33:00Z	0	3e-05	0.0	-90.0	22	783.0
cromwell	This study		0.7	64.7	-78.6	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.333e-07	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI23	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	61	pmagpy-4.2.17	NA02-11Fb	u	2019-01-08T17:01:00Z	0	3e-05	0.0	-90.0	23	803.0
cromwell	This study		0.6	57.8	-48.9	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.901e-08	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI24	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	62	pmagpy-4.2.17	NA02-11Fb	u	2019-01-09T09:57:00Z	0	0.0	0.0	0.0	24	803.0
cromwell	This study		0.5	63.0	-39.3	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.097e-08	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI25	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	63	pmagpy-4.2.17	NA02-11Fb	u	2019-01-09T13:01:00Z	0	0.0	0.0	0.0	25	818.0
cromwell	This study		0.2	65.2	-80.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.159e-07	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI26	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	64	pmagpy-4.2.17	NA02-11Fb	u	2019-01-09T15:07:00Z	0	3e-05	0.0	-90.0	26	783.0
cromwell	This study		0.2	61.9	-81.4	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.256e-07	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI27	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	65	pmagpy-4.2.17	NA02-11Fb	u	2019-01-09T17:10:00Z	0	3e-05	0.0	-90.0	27	818.0
cromwell	This study		0.2	69.3	-82.4	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.365e-07	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI28	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	66	pmagpy-4.2.17	NA02-11Fb	u	2019-01-10T07:16:00Z	0	3e-05	0.0	-90.0	28	833.0
cromwell	This study		0.5	66.3	-49.5	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.4079999999999998e-08	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI29	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	67	pmagpy-4.2.17	NA02-11Fb	u	2019-01-10T09:23:00Z	0	0.0	0.0	0.0	29	833.0
cromwell	This study		0.5	60.7	-41.9	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.566e-08	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI30	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	68	pmagpy-4.2.17	NA02-11Fb	u	2019-01-10T12:06:00Z	0	0.0	0.0	0.0	30	843.0
cromwell	This study		0.2	83.3	-85.7	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.058e-07	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI31	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	69	pmagpy-4.2.17	NA02-11Fb	u	2019-01-10T14:13:00Z	0	3e-05	0.0	-90.0	31	818.0
cromwell	This study		0.2	55.8	-86.6	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.36e-07	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI32	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	70	pmagpy-4.2.17	NA02-11Fb	u	2019-01-10T16:34:00Z	0	3e-05	0.0	-90.0	32	843.0
cromwell	This study		0.2	76.5	-86.1	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.506e-07	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI33	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	71	pmagpy-4.2.17	NA02-11Fb	u	2019-01-10T18:55:00Z	0	3e-05	0.0	-90.0	33	853.0
cromwell	This study		0.5	63.1	-50.3	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.106e-08	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI34	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	72	pmagpy-4.2.17	NA02-11Fb	u	2019-01-11T09:59:00Z	0	0.0	0.0	0.0	34	853.0
cromwell	This study		0.2	26.5	-71.7	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.086e-09	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI35	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	73	pmagpy-4.2.17	NA02-11Fb	u	2019-01-11T12:27:00Z	0	0.0	0.0	0.0	35	873.0
cromwell	This study		0.2	124.1	-89.3	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.229e-07	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI36	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	74	pmagpy-4.2.17	NA02-11Fb	u	2019-01-11T14:28:00Z	0	3e-05	0.0	-90.0	36	843.0
cromwell	This study		0.9	147.8	-86.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.596e-07	3.0	273.0	NA02-11Fb_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI37	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	75	pmagpy-4.2.17	NA02-11Fb	u	2019-01-11T17:13:00Z	0	3e-05	0.0	-90.0	37	873.0
cromwell	This study		0.2	174.2	60.8	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.11e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI0	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	76	pmagpy-4.2.17	NA02-11Fc	u	2019-01-04T09:11:00Z	0	0.0	0.0	0.0	0	273.0
cromwell	This study		0.2	175.4	60.7	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.043e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI1	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	77	pmagpy-4.2.17	NA02-11Fc	u	2019-01-04T12:02:00Z	0	0.0	0.0	0.0	1	373.0
cromwell	This study		0.6	172.6	60.4	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.003e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI2	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	78	pmagpy-4.2.17	NA02-11Fc	u	2019-01-04T14:28:00Z	0	3e-05	0.0	-90.0	2	373.0
cromwell	This study		0.3	175.8	58.6	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.669e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI3	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	79	pmagpy-4.2.17	NA02-11Fc	u	2019-01-04T17:06:00Z	0	3e-05	0.0	-90.0	3	473.0
cromwell	This study		0.3	175.5	59.8	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.72e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI4	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	80	pmagpy-4.2.17	NA02-11Fc	u	2019-01-05T09:56:00Z	0	0.0	0.0	0.0	4	473.0
cromwell	This study		0.2	175.2	60.2	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.094e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI5	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	81	pmagpy-4.2.17	NA02-11Fc	u	2019-01-05T12:19:00Z	0	0.0	0.0	0.0	5	573.0
cromwell	This study		0.2	177.2	59.5	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.034e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI6	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	82	pmagpy-4.2.17	NA02-11Fc	u	2019-01-05T14:32:00Z	0	3e-05	0.0	-90.0	6	373.0
cromwell	This study		0.3	177.9	56.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.715e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI7	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	83	pmagpy-4.2.17	NA02-11Fc	u	2019-01-05T16:40:00Z	0	3e-05	0.0	-90.0	7	573.0
cromwell	This study		0.5	178.0	52.1	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.401e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI8	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	84	pmagpy-4.2.17	NA02-11Fc	u	2019-01-05T19:06:00Z	0	3e-05	0.0	-90.0	8	623.0
cromwell	This study		1.1	175.9	56.5	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.567e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI9	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	85	pmagpy-4.2.17	NA02-11Fc	u	2019-01-06T09:43:00Z	0	0.0	0.0	0.0	9	623.0
cromwell	This study		0.6	176.7	58.6	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.488e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI10	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	86	pmagpy-4.2.17	NA02-11Fc	u	2019-01-06T11:50:00Z	0	0.0	0.0	0.0	10	673.0
cromwell	This study		0.3	177.3	53.5	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.3e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI11	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	87	pmagpy-4.2.17	NA02-11Fc	u	2019-01-06T14:01:00Z	0	3e-05	0.0	-90.0	11	573.0
cromwell	This study		0.3	177.3	49.3	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.1640000000000001e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI12	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	88	pmagpy-4.2.17	NA02-11Fc	u	2019-01-06T16:15:00Z	0	3e-05	0.0	-90.0	12	673.0
cromwell	This study		0.7	177.1	43.6	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		9.735e-08	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI13	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	89	pmagpy-4.2.17	NA02-11Fc	u	2019-01-07T09:17:00Z	0	3e-05	0.0	-90.0	13	703.0
cromwell	This study		0.2	177.4	56.4	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.282e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI14	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	90	pmagpy-4.2.17	NA02-11Fc	u	2019-01-07T11:30:00Z	0	0.0	0.0	0.0	14	703.0
cromwell	This study		0.3	178.6	57.4	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.296e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI15	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	91	pmagpy-4.2.17	NA02-11Fc	u	2019-01-07T13:45:00Z	0	0.0	0.0	0.0	15	733.0
cromwell	This study		0.3	178.3	41.7	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.959e-08	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI16	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	92	pmagpy-4.2.17	NA02-11Fc	u	2019-01-07T16:12:00Z	0	3e-05	0.0	-90.0	16	673.0
cromwell	This study		0.4	179.4	23.8	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.795e-08	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI17	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	93	pmagpy-4.2.17	NA02-11Fc	u	2019-01-07T18:20:00Z	0	3e-05	0.0	-90.0	17	733.0
cromwell	This study		0.4	176.0	-29.9	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.13e-08	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI18	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	94	pmagpy-4.2.17	NA02-11Fc	u	2019-01-07T20:49:00Z	0	3e-05	0.0	-90.0	18	763.0
cromwell	This study		0.2	179.5	54.1	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.227999999999999e-08	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI19	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	95	pmagpy-4.2.17	NA02-11Fc	u	2019-01-08T07:44:00Z	0	0.0	0.0	0.0	19	763.0
cromwell	This study		0.2	178.9	54.4	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.266e-08	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI20	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	96	pmagpy-4.2.17	NA02-11Fc	u	2019-01-08T10:07:00Z	0	0.0	0.0	0.0	20	783.0
cromwell	This study		0.3	183.6	-59.9	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.197e-08	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI21	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	97	pmagpy-4.2.17	NA02-11Fc	u	2019-01-08T12:13:00Z	0	3e-05	0.0	-90.0	21	733.0
cromwell	This study		0.2	183.3	-71.7	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.066e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI22	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	98	pmagpy-4.2.17	NA02-11Fc	u	2019-01-08T14:34:00Z	0	3e-05	0.0	-90.0	22	783.0
cromwell	This study		0.5	167.4	-77.2	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.364e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI23	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	99	pmagpy-4.2.17	NA02-11Fc	u	2019-01-08T17:02:00Z	0	3e-05	0.0	-90.0	23	803.0
cromwell	This study	average of multiple measurements	2.3	180.4	49.7	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.906e-08	2.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI24	LT-T-Z:DE-VM:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	100	pmagpy-4.2.17	NA02-11Fc	u	2019-01-09T09:58:00Z	0	0.0	0.0	0.0	24	803.0
cromwell	This study		1.3	190.6	55.6	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.6630000000000004e-08	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI25	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	101	pmagpy-4.2.17	NA02-11Fc	u	2019-01-09T13:02:00Z	0	0.0	0.0	0.0	25	818.0
cromwell	This study		0.3	188.1	-77.5	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.233e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI26	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	102	pmagpy-4.2.17	NA02-11Fc	u	2019-01-09T15:08:00Z	0	3e-05	0.0	-90.0	26	783.0
cromwell	This study		0.2	177.4	-81.9	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.518e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI27	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	103	pmagpy-4.2.17	NA02-11Fc	u	2019-01-09T17:10:00Z	0	3e-05	0.0	-90.0	27	818.0
cromwell	This study		0.2	190.2	-84.3	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.844e-07	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI28	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	104	pmagpy-4.2.17	NA02-11Fc	u	2019-01-10T07:16:00Z	0	3e-05	0.0	-90.0	28	833.0
cromwell	This study		0.4	182.1	33.8	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.893e-08	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI29	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	105	pmagpy-4.2.17	NA02-11Fc	u	2019-01-10T09:24:00Z	0	0.0	0.0	0.0	29	833.0
cromwell	This study		0.4	182.3	50.3	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.3630000000000002e-08	3.0	273.0	NA02-11Fc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI30	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	106	pmagpy-4.2.17	NA02-11Fc	u	2019-01-10T12:07:00Z	0	0.0	0.0	0.0	30	843.0
